,chrom,tss,gene_id,tpm
4677,chr1,109113679,ENSG00000116299,0.621142292398957
4680,chr9,23826337,ENSG00000107105,1.11805612631812
4684,chr4,139177218,ENSG00000109381,8.07484980118644
4685,chr1,202007945,ENSG00000163435,0.372685375439374
4692,chr12,96194375,ENSG00000111145,50.685211059755
4695,chr5,95961851,ENSG00000118985,57.3935478176636
4698,chr7,37449223,ENSG00000155849,0.0
4699,chr7,36997796,ENSG00000224101,0.0
4700,chr20,46432985,ENSG00000062598,8.07484980118644
4704,chr7,74027789,ENSG00000049540,111.805612631812
4705,chr7,74062287,ENSG00000232415,1.86342687719687
4706,chr1,23743448,ENSG00000011007,35.6535675837002
4715,chr10,102226299,ENSG00000119915,0.0
4721,chr8,28089673,ENSG00000134014,19.5038679813273
4722,chr11,31509755,ENSG00000109911,16.5223849778123
4723,chr17,7251416,ENSG00000170291,18.5100403134889
4726,chr5,50443248,ENSG00000170571,14.4105011836558
4728,chr8,108443601,ENSG00000104412,37.8896798363364
4731,chr15,34225013,ENSG00000128463,129.570282194422
4735,chr4,100880126,ENSG00000164035,0.0
4743,chr19,45645602,ENSG00000125746,7.45370750878749
4745,chr11,62612775,ENSG00000149499,13.7893588912569
4748,chr2,54723499,ENSG00000214595,0.0
4749,chr12,13196723,ENSG00000134531,253.177598381815
4754,chr2,72916260,ENSG00000135638,0.0
4758,chr1,225653142,ENSG00000154380,104.600362039984
4760,chr5,74641424,ENSG00000171617,24.8456916959583
4763,chr12,47725567,ENSG00000111405,0.0
4764,chr9,127854658,ENSG00000106991,98.8858529499139
4766,chr9,34522990,ENSG00000168913,0.496913833919165
4769,chr1,8879190,ENSG00000074800,1887.89988351739
4772,chr17,4948092,ENSG00000108515,23.3549501942008
4773,chr10,116849499,ENSG00000188316,0.248456916959583
4774,chr4,82430590,ENSG00000145293,33.6659122480235
4775,chr18,712662,ENSG00000132199,6.33565138246936
4781,chr6,46129989,ENSG00000001561,9.44136284446414
4782,chr6,46170980,ENSG00000112796,3.10571146199479
4784,chr17,79730943,ENSG00000182156,0.0
4787,chr2,214697727,ENSG00000177261,4.3479960467927
4793,chr3,40453329,ENSG00000223797,2.60879762807562
4795,chr14,74019399,ENSG00000187097,4.72068142223207
4797,chr10,99659509,ENSG00000198018,15.7770142269335
4798,chr9,137441816,ENSG00000188833,0.0
4799,chr9,136410614,ENSG00000165689,19.1311826058878
4800,chr8,109334324,ENSG00000120533,76.6489588820313
4801,chr3,69013684,ENSG00000163378,20.6219241076453
4808,chr12,132104021,ENSG00000185684,7.45370750878748
4809,chr2,46293667,ENSG00000116016,50.3125256843155
4811,chr20,36091504,ENSG00000088367,7.45370750878748
4812,chr6,131063322,ENSG00000079819,31.1813430784276
4816,chr9,109321059,ENSG00000095203,4.09953912983312
4820,chr2,148644440,ENSG00000135999,8.57176363510561
4822,chr7,37920640,ENSG00000086289,74.7855320048345
4825,chr7,143408856,ENSG00000146904,0.0
4834,chr6,93419687,ENSG00000135333,20.0007818152464
4837,chr1,22710839,ENSG00000133216,7.57793596726728
4838,chr3,184561785,ENSG00000182580,1.24228458479791
4841,chr1,225810124,ENSG00000143819,26.3364331977157
4845,chr5,135040047,ENSG00000249082,0.0
4853,chr20,45547662,ENSG00000249139,0.0
4854,chr8,143878467,ENSG00000261150,0.0
4857,chr1,51518288,ENSG00000227070,0.124228458479791
4859,chr12,15882329,ENSG00000151491,114.787095635327
4860,chr19,55072020,ENSG00000131037,0.993827667838331
4861,chr11,694438,ENSG00000177106,8.69599209358539
4862,chr1,109764027,ENSG00000198758,0.0
4870,chr12,56076799,ENSG00000065361,0.0
4872,chr5,65883128,ENSG00000112851,21.3672948585241
4873,chr3,56469095,ENSG00000187672,0.0
4879,chr10,49539538,ENSG00000225830,27.2060324070744
4882,chr4,74365145,ENSG00000124882,1.73919841871708
4887,chr5,172834251,ENSG00000113719,153.049460847103
4901,chr3,150703971,ENSG00000163645,0.0
4904,chr8,37736601,ENSG00000147475,33.9143691649831
4908,chr2,157327713,ENSG00000136541,0.0
4910,chr17,64130819,ENSG00000178607,4.84490988071186
4911,chr16,23713226,ENSG00000134398,0.0
4912,chr14,52695900,ENSG00000197930,74.7855320048345
4922,chr7,92477986,ENSG00000242950,0.0
4928,chr5,55022671,ENSG00000164283,36.8958521684981
4935,chr11,64305497,ENSG00000173153,17.0192988117314
4937,chr1,217137755,ENSG00000196482,0.372685375439374
4957,chr1,157138474,ENSG00000117036,6.08719446550978
4961,chr12,11649674,ENSG00000139083,4.22376758831291
4964,chr2,75569722,ENSG00000115363,27.8271746994733
4968,chr4,5711201,ENSG00000072840,23.3549501942008
4975,chr17,76027306,ENSG00000167880,0.0
4978,chr7,27247229,ENSG00000253405,0.0
4982,chr1,241847967,ENSG00000174371,5.8387375485502
4986,chr5,443175,ENSG00000180104,8.07484980118644
4990,chr10,92826831,ENSG00000138190,3.60262529591395
4992,chr17,76121576,ENSG00000182473,17.1435272702112
4995,chr9,130693721,ENSG00000130713,13.6651304327771
4998,chr3,44975241,ENSG00000075914,22.7338079018019
5009,chr20,46894624,ENSG00000064655,3.97531067135333
5011,chr6,133240514,ENSG00000112319,5.83873754855019
5015,chrX,51406948,ENSG00000187690,0.0
5017,chr13,113122799,ENSG00000126218,6.70833675790874
5022,chr6,6321013,ENSG00000124491,3.10571146199479
5024,chr11,46719196,ENSG00000180210,0.0
5027,chr5,76623413,ENSG00000164220,2.23611225263625
5029,chr1,94541759,ENSG00000117525,10.6836474292621
5040,chr1,2212720,ENSG00000162585,32.1751707462659
5041,chr19,32972209,ENSG00000131944,2.11188379415645
5045,chr8,81483236,ENSG00000170323,3.47839683743416
5047,chr22,16595485,ENSG00000240122,0.124228458479791
5048,chr7,152435695,ENSG00000241735,0.124228458479791
5052,chr8,81461579,ENSG00000205186,0.0
5056,chr11,61892051,ENSG00000221968,125.967656898509
5059,chr15,80152490,ENSG00000103876,14.286272725176
5062,chr2,96013730,ENSG00000231584,0.124228458479791
5070,chr20,833715,ENSG00000125898,3.22993992047458
5076,chr4,38867677,ENSG00000197712,56.0270347743859
5077,chr5,154038936,ENSG00000055147,18.0131264795698
5085,chrX,54183281,ENSG00000184083,5.34182371463104
5091,chrX,93674013,ENSG00000179083,0.372685375439374
5097,chr4,89111398,ENSG00000138640,6.45987984094915
5100,chr4,186104419,ENSG00000109794,0.86959920935854
5102,chr1,54623556,ENSG00000162391,0.0
5103,chr5,80487969,ENSG00000152380,1.98765533567666
5106,chr2,61854143,ENSG00000170264,1.3665130432777
5109,chr6,116765719,ENSG00000183807,2.60879762807562
5115,chr8,11475908,ENSG00000154319,0.372685375439374
5117,chr1,32247222,ENSG00000183615,0.124228458479791
5119,chr2,131093460,ENSG00000152102,30.9328861614681
5126,chr5,94111699,ENSG00000113391,18.0131264795697
5127,chr5,100535374,ENSG00000174132,35.0324252913012
5133,chr7,135748813,ENSG00000189320,51.1821248936741
5140,chr4,17781621,ENSG00000047662,0.0
5147,chr4,2536647,ENSG00000125386,8.6959920935854
5163,chr9,34458570,ENSG00000164970,24.8456916959583
5165,chr7,6348981,ENSG00000178397,11.5532466386206
5167,chr9,35828747,ENSG00000204930,0.0
5171,chr15,49620929,ENSG00000166262,2.60879762807562
5183,chr10,87020294,ENSG00000188100,0.0
5188,chr21,41304212,ENSG00000183844,0.124228458479791
5191,chr3,58666834,ENSG00000198643,0.0
5192,chr3,194685883,ENSG00000185112,12.2986173894994
5194,chrX,34132314,ENSG00000185448,0.0
5198,chr6,3849373,ENSG00000145945,5.09336679767145
5201,chr5,138331935,ENSG00000120709,10.4351905123025
5219,chr4,9153296,ENSG00000163612,0.0
5228,chrX,13044682,ENSG00000187268,0.0
5234,chr11,22625823,ENSG00000183161,3.97531067135332
5238,chr2,162245151,ENSG00000078098,113.917496425968
5248,chr17,82098294,ENSG00000169710,48.6975557240782
5252,chr4,186726722,ENSG00000083857,112.550983382691
5259,chr6,99350062,ENSG00000146267,0.248456916959582
5267,chr3,13549125,ENSG00000163520,46.0887580960026
5270,chr15,48645721,ENSG00000166147,392.065014962221
5271,chr5,128659185,ENSG00000138829,114.165953342928
5273,chr9,94640249,ENSG00000165140,0.248456916959583
5286,chr5,135930317,ENSG00000164616,0.0
5288,chr13,77027195,ENSG00000005812,27.0818039485945
5293,chr9,37576380,ENSG00000147912,5.46605217311082
5298,chr1,11655785,ENSG00000116661,0.0
5308,chr8,123541206,ENSG00000156804,12.4228458479792
5309,chr14,39432466,ENSG00000165355,7.45370750878748
5315,chr3,121593379,ENSG00000163833,0.0
5319,chr1,11654375,ENSG00000132879,5.09336679767145
5323,chr2,68467294,ENSG00000204923,1.11805612631812
5325,chr1,11664200,ENSG00000116663,3.85108221287353
5327,chr4,174283667,ENSG00000164117,9.81404821990352
5345,chr19,49506816,ENSG00000104870,11.6774750971004
5350,chr1,206923247,ENSG00000162894,0.124228458479791
5352,chr9,134880810,ENSG00000160339,0.0
5355,chr1,157777132,ENSG00000132704,0.0
5359,chr1,159800511,ENSG00000181036,0.0
5370,chr17,74873031,ENSG00000161513,3.10571146199478
5371,chr18,57586732,ENSG00000066926,19.7523248982868
5381,chr14,52952435,ENSG00000073712,69.3194798317236
5382,chr11,64205926,ENSG00000149781,14.4105011836558
5387,chr2,36646087,ENSG00000171055,78.8850711346676
5389,chr7,122303658,ENSG00000230316,0.0
5398,chr12,32399558,ENSG00000139132,64.3503414925319
5403,chr5,44389706,ENSG00000070193,0.248456916959582
5405,chr3,192767764,ENSG00000114279,0.0
5407,chr13,102402457,ENSG00000102466,1.24228458479791
5413,chr4,122826682,ENSG00000138685,95.0347707370404
5417,chr11,69819416,ENSG00000186895,0.0
5418,chr11,69775341,ENSG00000075388,0.0
5429,chr5,177086905,ENSG00000160867,4.72068142223207
5430,chr4,1009936,ENSG00000127418,13.5409019742973
5432,chr1,59296638,ENSG00000172456,15.5285573099739
5437,chr1,15236521,ENSG00000142621,0.0
5442,chr10,114821744,ENSG00000151553,10.9321043462216
5445,chrX,136146702,ENSG00000022267,104.724590498464
5450,chr18,36297713,ENSG00000134775,3.10571146199478
5453,chr11,65888531,ENSG00000172500,52.3001810199922
5457,chr7,50450390,ENSG00000132436,6.95679367486832
5460,chr3,100114513,ENSG00000168386,19.1311826058878
5461,chr6,139677639,ENSG00000231426,0.0
5470,chr7,30026702,ENSG00000106080,45.3433873451239
5471,chr20,1393164,ENSG00000088832,254.419882966613
5473,chr11,64241003,ENSG00000173486,81.4938687627432
5484,chr1,154983338,ENSG00000160688,11.6774750971004
5494,chr8,101034868,ENSG00000248599,0.0
5495,chr9,64016950,ENSG00000291012,0.0
5496,chr8,92879502,ENSG00000248858,0.0
5503,chr11,64035931,ENSG00000126500,0.0
5504,chr14,85530144,ENSG00000185070,35.7777960421799
5507,chr13,28100592,ENSG00000122025,0.0
5509,chr5,180649624,ENSG00000037280,0.0
5511,chr14,75578620,ENSG00000119686,3.10571146199478
5514,chr7,139339457,ENSG00000164898,0.993827667838332
5516,chr15,33194714,ENSG00000248905,4.84490988071186
5517,chr1,240014348,ENSG00000155816,20.7461525661252
5519,chr17,45222274,ENSG00000267121,0.372685375439374
5528,chrX,147911919,ENSG00000102081,14.5347296421356
5529,chrX,147981337,ENSG00000176988,0.0
5531,chr17,82735615,ENSG00000167363,9.06867746902477
5535,chr2,74120680,ENSG00000257800,0.248456916959583
5539,chr20,63547891,ENSG00000125531,0.0
5544,chr1,108712908,ENSG00000143107,0.0
5555,chr11,72114869,ENSG00000110203,0.86959920935854
5558,chr11,65900573,ENSG00000175592,122.365031602595
5563,chr6,1609915,ENSG00000054598,1.24228458479791
5568,chr1,47438044,ENSG00000186564,0.124228458479791
5569,chr1,63322567,ENSG00000187140,0.0
5573,chr6,1389576,ENSG00000137273,1.73919841871708
5585,chr16,86576368,ENSG00000176678,2.36034071111604
5592,chr13,40666641,ENSG00000150907,8.82022055206519
5596,chr3,71583978,ENSG00000114861,18.1373549380495
5604,chr20,31845604,ENSG00000179772,0.0
5606,chr19,51804115,ENSG00000171051,6.21142292398957
5607,chr19,51752026,ENSG00000171049,0.124228458479791
5608,chr19,51795157,ENSG00000187474,0.0
5614,chr13,38687077,ENSG00000150893,0.0
5619,chr22,10961338,ENSG00000283047,0.0
5621,chr9,40992426,ENSG00000276291,1.98765533567666
5624,chr3,198110206,ENSG00000232783,0.0
5625,chr16,35336889,ENSG00000260846,0.0
5627,chr6,168101511,ENSG00000153303,0.0
5629,chr10,14462142,ENSG00000151474,12.0501604725398
5631,chr15,44195271,ENSG00000171877,0.86959920935854
5632,chr14,51489100,ENSG00000139926,115.532466386206
5633,chr14,51651744,ENSG00000258537,0.0
5639,chr9,109167249,ENSG00000260230,0.124228458479791
5642,chr13,31846713,ENSG00000073910,2.60879762807562
5644,chr2,182866637,ENSG00000162998,6.70833675790874
5656,chr3,120451016,ENSG00000163430,589.46403548661
5657,chr19,676392,ENSG00000070404,144.229240295038
5661,chr2,199851192,ENSG00000226124,2.8572545450352
5668,chr2,180873414,ENSG00000226564,1.98765533567666
5674,chr13,22696574,ENSG00000232187,7.08102213334811
5675,chrX,148052233,ENSG00000219507,138.763188121927
5678,chr19,48965309,ENSG00000087086,3201.36737502422
5687,chr1,23868290,ENSG00000179163,7.57793596726728
5694,chr8,33473146,ENSG00000172728,5.46605217311082
5697,chr19,5851471,ENSG00000171124,0.0
5698,chr19,5839722,ENSG00000156413,0.0
5701,chr14,65412690,ENSG00000276116,0.745370750878749
5702,chr6,96015974,ENSG00000172461,0.0
5706,chr17,7614897,ENSG00000129245,11.5532466386206
5707,chr19,35138824,ENSG00000266964,0.621142292398956
5708,chr11,117828698,ENSG00000137731,0.0
5714,chr5,39274528,ENSG00000082074,0.0
5723,chr11,86955395,ENSG00000174804,10.8078758877419
5729,chr1,209675412,ENSG00000123689,0.248456916959583
5730,chr14,30559158,ENSG00000092140,15.1558719345346
5732,chr17,42900797,ENSG00000131482,0.0
5738,chr11,78418348,ENSG00000033327,3.97531067135332
5742,chr12,10212458,ENSG00000139112,27.4544893240339
5754,chr5,161547063,ENSG00000145863,0.0
5760,chr4,46124054,ENSG00000163285,0.0
5767,chr18,8707699,ENSG00000265962,0.248456916959582
5768,chr2,16013928,ENSG00000236289,0.0
5770,chr10,26216665,ENSG00000136750,0.0
5772,chr19,2476122,ENSG00000099860,113.917496425968
5779,chr2,241776822,ENSG00000154252,0.0
5798,chr2,165794659,ENSG00000115339,2.36034071111604
5800,chr2,157257705,ENSG00000136542,30.8086577029883
5804,chr12,132329589,ENSG00000182870,0.248456916959583
5806,chr4,171812254,ENSG00000174473,0.248456916959583
5809,chr17,76074781,ENSG00000182687,0.0
5814,chr3,115623510,ENSG00000172020,0.0
5816,chr1,214870734,ENSG00000185221,7.95062134270665
5820,chr22,40674451,ENSG00000231907,0.621142292398957
5822,chr5,159951498,ENSG00000248626,0.0
5824,chr6,79954011,ENSG00000218582,0.496913833919166
5827,chr1,189133292,ENSG00000226196,0.0
5830,chr5,58491435,ENSG00000175857,0.0
5831,chr9,125261794,ENSG00000165219,18.5100403134889
5837,chr7,30580533,ENSG00000106105,307.589663195964
5838,chr7,30595286,ENSG00000196295,13.7893588912569
5840,chr9,86947506,ENSG00000180447,43.3557320094472
5841,chr9,86948629,ENSG00000226237,1.36651304327771
5845,chr13,113864076,ENSG00000183087,307.713891654444
5847,chr17,10198606,ENSG00000007237,0.372685375439374
5850,chr3,42979087,ENSG00000144649,0.0
5851,chr4,158173318,ENSG00000164125,40.7469343813716
5859,chr8,11676959,ENSG00000136574,0.0
5861,chr18,22169589,ENSG00000141448,0.869599209358539
5862,chr7,92447482,ENSG00000157259,16.1496996023729
5864,chr1,153923360,ENSG00000143614,7.95062134270665
5866,chr11,777488,ENSG00000177225,31.554028453867
5872,chr9,133163933,ENSG00000148288,1.98765533567667
5873,chr1,89065360,ENSG00000117228,12.7955312234185
5874,chr1,89150456,ENSG00000162645,3.97531067135333
5875,chr1,89022894,ENSG00000117226,16.6466134362921
5879,chr1,89176009,ENSG00000213512,0.0
5887,chr2,108449107,ENSG00000135968,20.6219241076453
5893,chr2,27496839,ENSG00000084734,0.0
5894,chr6,53616970,ENSG00000001084,25.3426055298774
5895,chr1,93909456,ENSG00000023909,28.572545450352
5897,chr6,10882041,ENSG00000124827,0.0
5912,chr10,47300197,ENSG00000266524,0.0
5916,chr12,7695775,ENSG00000184344,0.0
5918,chr8,96160806,ENSG00000156466,12.1743889310196
5922,chr5,37840041,ENSG00000168621,0.0
5923,chr5,37811589,ENSG00000248587,0.124228458479791
5926,chr16,30113537,ENSG00000102886,1.4907415017575
5927,chr11,75525941,ENSG00000158555,0.993827667838331
5928,chr15,90233808,ENSG00000183208,1.11805612631812
5930,chr14,39114285,ENSG00000092208,4.09953912983312
5936,chr1,89994321,ENSG00000228175,0.0
5937,chr2,17753858,ENSG00000178295,9.19290592750456
5943,chr9,132944000,ENSG00000165702,0.0
5945,chr5,74767147,ENSG00000164347,25.7152909053168
5948,chr2,69387250,ENSG00000198380,87.5810632282529
5957,chr13,100589528,ENSG00000134864,3.85108221287353
5959,chr8,63039407,ENSG00000137563,45.9645296375228
5960,chr19,38388082,ENSG00000179168,0.0
5972,chr20,37261819,ENSG00000118702,0.0
5975,chr20,62938147,ENSG00000101193,14.286272725176
5985,chr7,150450630,ENSG00000171115,0.0
5987,chr6,149566294,ENSG00000055211,38.7592790456949
5993,chr19,14496149,ENSG00000123159,35.156653749781
5997,chr17,29594054,ENSG00000108262,5.59028063159061
6001,chr1,34792999,ENSG00000187513,0.0
6006,chr1,34781214,ENSG00000188910,0.0
6022,chr11,134331988,ENSG00000149328,0.0
6024,chr7,7968796,ENSG00000106415,2.981483003515
6027,chr9,6645729,ENSG00000178445,2.48456916959583
6031,chr12,57459785,ENSG00000111087,0.496913833919164
6032,chr2,120735623,ENSG00000074047,3.35416837895437
6034,chr8,143267433,ENSG00000250571,5.7145090900704
6035,chr9,39810128,ENSG00000278175,1.98765533567666
6036,chr12,75480753,ENSG00000139278,608.843675009457
6038,chr12,75391089,ENSG00000180481,0.621142292398957
6043,chr9,3898642,ENSG00000237009,0.0
6045,chr1,156295689,ENSG00000198715,109.817957296136
6048,chr6,39048781,ENSG00000112164,0.0
6051,chrX,14529298,ENSG00000101958,0.0
6052,chr4,174829247,ENSG00000145451,0.0
6053,chrX,103728655,ENSG00000188828,0.0
6054,chr4,157076125,ENSG00000109738,6.70833675790873
6055,chr5,95822726,ENSG00000173221,80.2515841779452
6056,chr1,193106114,ENSG00000023572,47.0825857638409
6057,chr10,130136391,ENSG00000108010,97.6435683651161
6066,chr17,4788964,ENSG00000182327,0.0
6078,chr2,69829660,ENSG00000087338,7.82639288422686
6084,chr19,39342372,ENSG00000130755,0.248456916959583
6086,chr3,190892429,ENSG00000205835,3.72685375439374
6089,chr3,49723973,ENSG00000173540,14.6589581006154
6093,chr7,2844308,ENSG00000146535,14.6589581006154
6101,chr18,11689264,ENSG00000141404,0.372685375439373
6108,chr7,80512064,ENSG00000214415,0.0
6118,chr1,67833467,ENSG00000172380,83.8542094738592
6119,chr1,67832293,ENSG00000232284,0.86959920935854
6127,chr7,93591573,ENSG00000127928,0.0
6131,chrX,54530183,ENSG00000130119,31.8024853708266
6143,chr12,64759431,ENSG00000135677,92.1775161920052
6151,chr8,41488200,ENSG00000147533,35.77779604218
6155,chr15,30791573,ENSG00000103832,0.0
6156,chr3,121749966,ENSG00000173230,14.1620442666962
6161,chr5,32174319,ENSG00000113384,37.7654513778566
6165,chr6,117602542,ENSG00000047932,82.4876964305815
6166,chr1,170531819,ENSG00000120370,7.0810221333481
6169,chr17,30477362,ENSG00000108587,30.3117438690691
6174,chr17,4932277,ENSG00000185245,0.0
6177,chr3,194399266,ENSG00000178732,0.0
6180,chr1,167166479,ENSG00000143167,0.0
6188,chr3,73183291,ENSG00000182921,0.745370750878748
6191,chr1,26900467,ENSG00000198746,3.97531067135332
6192,chr1,156601496,ENSG00000160818,19.0069541474081
6196,chr1,45688113,ENSG00000159592,32.6720845801851
6204,chr20,5611006,ENSG00000125772,13.2924450573377
6205,chr12,50103982,ENSG00000167588,0.0
6207,chr2,156435290,ENSG00000115159,13.7893588912569
6208,chr7,1082208,ENSG00000164850,2.60879762807562
6219,chr12,110469268,ENSG00000111231,19.3796395228474
6220,chr7,23235967,ENSG00000136235,94.662085361601
6227,chr11,64270062,ENSG00000173264,9.56559130294394
6228,chr1,236142505,ENSG00000077585,17.267755728691
6229,chr7,37683766,ENSG00000187037,0.0
6231,chr7,1044546,ENSG00000164849,0.993827667838331
6235,chr1,6261098,ENSG00000158292,3.47839683743416
6236,chr2,174487094,ENSG00000163328,4.59645296375228
6237,chr3,120285222,ENSG00000175697,0.0
6250,chr13,94601857,ENSG00000152749,19.7523248982869
6253,chr12,12696207,ENSG00000183150,0.124228458479791
6255,chr7,107470018,ENSG00000172209,0.0
6259,chr14,31488039,ENSG00000214943,0.0
6267,chr6,109978256,ENSG00000146360,0.0
6269,chr3,51955381,ENSG00000180929,0.0
6270,chr6,96837477,ENSG00000112218,1.4907415017575
6272,chr14,91253925,ENSG00000119714,3.10571146199479
6273,chr4,8558725,ENSG00000155269,0.0
6279,chr1,100538139,ENSG00000181656,0.0
6283,chrX,102712445,ENSG00000158301,0.0
6284,chr12,12891559,ENSG00000013588,12.7955312234185
6285,chr16,19886167,ENSG00000167191,2.8572545450352
6289,chr5,176610156,ENSG00000169258,0.621142292398957
6292,chr17,82050691,ENSG00000169727,44.2253312188057
6302,chr5,151020591,ENSG00000211445,19.1311826058879
6306,chr19,34994784,ENSG00000089351,9.56559130294393
6310,chr5,126360132,ENSG00000155324,39.7531067135333
6311,chr22,46576012,ENSG00000075240,7.08102213334811
6315,chr2,164621482,ENSG00000115290,4.72068142223207
6319,chr18,21242232,ENSG00000141449,7.82639288422686
6320,chr15,32718004,ENSG00000166923,534.555056838543
6322,chr1,240612155,ENSG00000180875,3.47839683743416
6328,chr5,153489615,ENSG00000155511,3.72685375439374
6330,chrX,123184153,ENSG00000125675,3.22993992047457
6337,chr6,100962701,ENSG00000164418,0.372685375439374
6338,chr1,37034515,ENSG00000163873,0.0
6345,chr19,48393668,ENSG00000105464,0.0
6356,chr6,146027646,ENSG00000152822,0.0
6363,chr3,6805479,ENSG00000226258,0.0
6364,chr7,127253093,ENSG00000179603,0.0
6366,chr18,59220158,ENSG00000134443,0.0
6368,chr5,149345430,ENSG00000164284,17.88889802109
6382,chr12,13103683,ENSG00000111305,6.21142292398957
6385,chr3,120094994,ENSG00000082701,21.8642086924433
6407,chr13,27792483,ENSG00000169840,0.0
6410,chr14,81221377,ENSG00000165417,20.249238732206
6425,chr16,27549913,ENSG00000077235,27.2060324070743
6426,chr2,27356999,ENSG00000115207,12.5470743064589
6432,chr22,38705742,ENSG00000100226,9.56559130294394
6434,chr6,43629264,ENSG00000172432,17.267755728691
6436,chrX,318796,ENSG00000178605,10.9321043462216
6438,chr18,70650953,ENSG00000263417,0.0
6446,chr1,42153410,ENSG00000044012,0.0
6454,chr2,188291669,ENSG00000144366,11.4290181801408
6457,chr7,57203597,ENSG00000169325,0.0
6458,chr4,143559472,ENSG00000236296,0.621142292398957
6459,chr7,64100305,ENSG00000224458,0.0
6460,chr11,6721880,ENSG00000254838,0.0
6468,chr4,144019380,ENSG00000250361,0.0
6478,chr19,544034,ENSG00000197540,0.0
6483,chr6,26195554,ENSG00000216331,0.124228458479791
6493,chr6,27808173,ENSG00000196747,120.377376266918
6495,chr6,27838375,ENSG00000275221,27.3302608655541
6498,chr6,26033618,ENSG00000278463,39.5046497965737
6499,chr6,26124145,ENSG00000180573,182.864290882253
6501,chr12,14774405,ENSG00000246705,168.081104323157
6502,chrX,37990779,ENSG00000187516,0.0
6505,chr7,44848087,ENSG00000105968,36.0262529591395
6508,chr8,70104179,ENSG00000253173,4.3479960467927
6514,chr6,27815022,ENSG00000273703,64.4745699510118
6524,chr6,26216688,ENSG00000273802,15.2801003930144
6525,chr6,26251614,ENSG00000275713,1.73919841871708
6531,chr1,228425360,ENSG00000168148,0.0
6533,chr6,26020451,ENSG00000275714,29.8148300351499
6536,chr6,27893106,ENSG00000197153,109.942185754615
6539,chr6,26045384,ENSG00000287080,214.29409087764
6543,chr6,26271413,ENSG00000273983,7.32947905030769
6547,chr13,71675067,ENSG00000236534,0.124228458479791
6551,chr6,26021649,ENSG00000278637,5.7145090900704
6553,chr6,27831560,ENSG00000273542,0.0
6555,chr6,26027283,ENSG00000278705,83.1088387229805
6557,chr6,26189112,ENSG00000277157,5.09336679767145
6566,chr10,17617374,ENSG00000165996,71.9282774597992
6567,chr3,123585053,ENSG00000206527,24.2245494035593
6570,chr6,104859919,ENSG00000085382,3.72685375439374
6586,chr1,119368779,ENSG00000116882,0.0
6591,chr19,19262804,ENSG00000187664,0.0
6593,chr11,46617909,ENSG00000180423,2.48456916959583
6594,chr5,140691430,ENSG00000112855,14.1620442666962
6595,chr19,51723991,ENSG00000105509,9.44136284446415
6596,chr8,121641440,ENSG00000170961,100.625051368631
6601,chr14,22957161,ENSG00000092036,8.19907825966623
6603,chr9,19102904,ENSG00000147874,9.81404821990352
6606,chr5,157069396,ENSG00000113249,0.0
6618,chr12,122730844,ENSG00000196917,0.0
6620,chr12,122716811,ENSG00000255398,0.0
6622,chrX,153971818,ENSG00000172534,11.1805612631812
6624,chr6,26521709,ENSG00000228223,0.86959920935854
6625,chr6,28896530,ENSG00000224157,0.0
6631,chr6,31197760,ENSG00000206344,0.124228458479791
6641,chr6,55106460,ENSG00000137252,0.0
6644,chr22,50251405,ENSG00000100429,6.70833675790873
6651,chr17,44123702,ENSG00000108840,4.59645296375228
6655,chr7,18086949,ENSG00000048052,13.1682165988579
6668,chr1,236604516,ENSG00000119285,18.3858118550091
6671,chr14,31420550,ENSG00000129493,27.2060324070743
6673,chr17,60078922,ENSG00000068097,5.09336679767145
6679,chr10,91409280,ENSG00000165338,7.08102213334812
6680,chr1,45011324,ENSG00000126107,11.1805612631812
6682,chr7,43112629,ENSG00000002746,0.496913833919165
6684,chr2,196260024,ENSG00000229056,0.0
6699,chr15,63833948,ENSG00000103657,14.1620442666962
6700,chr10,68075301,ENSG00000148634,83.6057525568996
6702,chr4,88378739,ENSG00000138642,6.45987984094915
6703,chr16,56932142,ENSG00000051108,112.550983382691
6708,chr1,6244179,ENSG00000173673,0.0
6713,chr3,57227606,ENSG00000163666,0.124228458479791
6717,chr17,45148475,ENSG00000186834,14.4105011836558
6719,chr8,79767857,ENSG00000164683,1.36651304327771
6721,chr1,39639643,ENSG00000163909,20.3734671906858
6723,chr1,91404856,ENSG00000162669,0.0
6724,chr3,120682269,ENSG00000113924,0.248456916959583
6726,chr4,3441968,ENSG00000109758,0.0
6732,chr10,92689955,ENSG00000152804,0.372685375439374
6733,chr4,144646156,ENSG00000164161,75.0339889217941
6737,chr1,70360437,ENSG00000226088,0.0
6738,chr7,27662883,ENSG00000106049,18.5100403134889
6741,chr22,21417371,ENSG00000169635,0.621142292398957
6748,chr3,42804490,ENSG00000181061,59.0085177779009
6753,chr7,128455849,ENSG00000135245,12.6713027649387
6755,chr5,131224468,ENSG00000169567,286.719282171359
6757,chr6,125956770,ENSG00000111911,18.1373549380496
6761,chr7,139777998,ENSG00000064393,39.3804213380939
6762,chr11,33256672,ENSG00000110422,22.6095794433221
6765,chr16,29996074,ENSG00000149929,2.98148300351499
6770,chr1,146036746,ENSG00000168509,0.124228458479791
6775,chr6,29941260,ENSG00000206503,259.389021305804
6776,chr6,31367067,ENSG00000234745,128.576454526584
6777,chr6,31272130,ENSG00000204525,28.3240885333924
6778,chr6,32969094,ENSG00000204257,1.11805612631812
6782,chr6,33080775,ENSG00000231389,0.621142292398956
